"X_skew"	"X_kurt"	"X_rms"	"X_p2p"	"X_iq"	"X_cf"	"Y_skew"	"Y_kurt"	"Y_rms"	"Y_p2p"	"Y_iq"	"Y_cf"	"Z_skew"	"Z_kurt"	"Z_rms"	"Z_p2p"	"Z_iq"	"Z_cf"
-0.0525846781833046	2.43897682113935	0.000237109266605082	0.0004225	0.00010925	1.78187890355081	0.0304547621712449	2.67123879453774	0.000259461924586248	0.0003657	9.2e-05	1.40945535875125	-0.0158320462373639	3.02221315401897	0.000239251188335607	0.0004538	0.000101	1.89675128954192
0.0308829729902066	2.87088423109459	0.000238163397549665	0.00046382	1e-04	1.94748649360898	0.155029699747433	2.72632050852335	0.000260578082808205	0.0004501	9.9e-05	1.72731334557899	0.000585716808543416	3.17126363360385	0.000238481108179975	0.0005746	0.00010725	2.40941517080827
-0.00626134470378611	2.36195878657065	0.00023403486221074	0.0003944	0.000103	1.68521901512629	-0.00881832026972036	2.98988959063195	0.000258679726650544	0.0004043	8.6e-05	1.56293655183183	0.162536347892649	3.164650785977	0.000238632466232279	0.00053449	9.65e-05	2.23980419948281
0.0193905730004736	2.60707329360079	0.000239247263996895	0.0003848	1e-04	1.60837784964176	-0.0246372218602326	2.64497431792456	0.000262413064766219	0.000359	9.325e-05	1.36807212826781	-0.0313647296759347	2.78022273142272	0.000236028906280566	0.0004094	9.825e-05	1.73453330971822
0.0266920944957063	2.42715252144525	0.000235765871597227	0.0003623	9.8e-05	1.53669399877748	-0.00201864518423039	2.81638946914937	0.000260728246992918	0.0004303	0.000103	1.65037737553495	0.0511074797594297	3.15264592867977	0.000237328535599915	0.000498	9.9e-05	2.09835702538325
-0.119470000049351	2.49365766084275	0.00023617398224614	0.0003938	0.00010525	1.66741482806342	0.0469432061621558	2.59954514696865	0.000265191035915621	0.0004788	0.00011525	1.80549089205393	-0.0473111882256458	3.00048220678326	0.000238733427106679	0.000436	9.525e-05	1.82630478389259
0.0515009634965509	2.63858500913465	0.000235366626521264	0.0004071	0.00010125	1.7296419888281	-0.0767538622989025	2.4559972102175	0.000264356197676544	0.0003575	0.00010325	1.35234204131436	0.0198930367543942	2.8853907805512	0.00023859331232781	0.000453834	9.8e-05	1.90212372497878
0.0491867610077499	2.43755983554197	0.000235241551601753	0.0003757	0.00010325	1.59708179716496	-0.0272209615927794	2.58435668615263	0.000261738547371227	0.0003856	9.625e-05	1.47322587319589	0.0554698139747165	2.74109921756719	0.000236532807021774	0.00047476	0.000107	2.0071634289458
-0.0745042579646903	2.66175264637688	0.000232557092779601	0.00041611	9.7e-05	1.7892810536394	0.10418970592451	2.71704391309022	0.000263435008417636	0.000419	9.4e-05	1.59052512616599	0.0403754261026242	3.00258306352926	0.000239356081260535	0.0005056	0.000101	2.11233404782251
0.0567282864587248	2.42144335012981	0.000237573660976969	0.0003717	9.7e-05	1.5645673786878	-0.00155901521325406	3.00203895540659	0.000261543522611438	0.0004394	9.35e-05	1.6800263130691	-0.024762133966059	3.25748641791992	0.000240616735660677	0.0005146	9.2e-05	2.13867085590298
0.0321680965614081	2.39764626462616	0.000238201502766041	0.0003514	0.0001035	1.47522159146553	0.0472658467472416	3.02845263788293	0.000258336196360479	0.0004517	9.4e-05	1.74849675099227	0.051531233200923	3.07659784160963	0.000231442894616577	0.00046839	9.5e-05	2.02378215488518
